customer_id,tenure_months,monthly_charges,support_tickets,contract_type,payment_method,paperless_billing,internet_service,avg_monthly_usage_gb,late_payments,region,churn
CUST-01757,72,82.26,0,month-to-month,credit-card,yes,fiber,356.5,0,West,0
CUST-01758,19,56.97,0,two-year,credit-card,yes,none,48.1,0,Quebec,0
CUST-01759,35,83.78,1,two-year,bank-transfer,yes,fiber,281.4,1,Atlantic,0
CUST-01760,32,38.1,0,two-year,bank-transfer,yes,none,21.2,0,West,0
CUST-01761,30,63.56,2,month-to-month,bank-transfer,no,fiber,434.2,1,Ontario,0
CUST-01762,50,80.01,0,month-to-month,mailed-check,yes,fiber,272.8,0,West,0
CUST-01763,15,55.49,3,month-to-month,credit-card,yes,none,40.3,0,Ontario,0
CUST-01764,21,83.54,1,month-to-month,credit-card,yes,fiber,346.4,0,West,0
CUST-01765,6,75.18,3,month-to-month,electronic-check,no,fiber,447.2,1,Quebec,1
CUST-01766,42,67.87,2,month-to-month,credit-card,no,fiber,405.0,0,Ontario,1
CUST-01767,29,60.62,1,two-year,electronic-check,no,dsl,64.2,1,Ontario,0
CUST-01768,72,69.12,3,month-to-month,bank-transfer,yes,dsl,101.1,1,Quebec,0
CUST-01769,10,75.44,1,month-to-month,mailed-check,yes,fiber,357.9,0,West,0
CUST-01770,72,55.91,0,two-year,electronic-check,yes,dsl,273.5,1,West,0
CUST-01771,47,49.78,1,one-year,credit-card,no,dsl,261.0,2,Ontario,0
CUST-01772,45,100.19,1,one-year,credit-card,yes,fiber,626.5,0,Ontario,0
CUST-01773,17,63.65,3,one-year,credit-card,yes,fiber,396.5,2,Quebec,1
CUST-01774,23,62.67,1,two-year,mailed-check,yes,fiber,393.8,0,Quebec,0
CUST-01775,20,74.72,1,one-year,electronic-check,yes,fiber,451.5,1,Ontario,1
CUST-01776,65,70.88,4,month-to-month,bank-transfer,yes,fiber,409.8,1,Ontario,0
CUST-01777,5,83.74,0,one-year,credit-card,yes,fiber,390.5,0,West,1
CUST-01778,25,84.1,1,month-to-month,electronic-check,no,fiber,444.6,2,Quebec,1
CUST-01779,27,60.25,2,month-to-month,credit-card,yes,fiber,499.8,0,West,1
CUST-01780,19,49.07,1,month-to-month,electronic-check,no,dsl,10.5,1,Quebec,0
CUST-01781,13,63.81,0,month-to-month,electronic-check,yes,fiber,391.4,1,Quebec,1
CUST-01782,2,46.24,1,one-year,credit-card,yes,none,0.0,1,Quebec,0
CUST-01783,26,42.5,3,month-to-month,bank-transfer,yes,none,0.0,0,Ontario,0
CUST-01784,42,53.1,4,month-to-month,credit-card,no,dsl,226.8,1,Ontario,0
CUST-01785,29,40.27,0,month-to-month,bank-transfer,yes,none,106.9,0,Atlantic,1
CUST-01786,13,45.17,1,two-year,mailed-check,yes,dsl,153.1,0,West,0
CUST-01787,27,65.2,1,month-to-month,electronic-check,yes,fiber,449.0,0,West,0
CUST-01788,72,43.35,1,one-year,electronic-check,no,dsl,47.0,0,Ontario,0
CUST-01789,16,74.53,0,two-year,bank-transfer,yes,fiber,366.9,0,Ontario,0
CUST-01790,33,58.49,4,month-to-month,credit-card,yes,dsl,207.6,0,Ontario,1
CUST-01791,36,62.66,2,one-year,electronic-check,yes,fiber,324.5,0,Atlantic,0
CUST-01792,8,77.42,2,month-to-month,bank-transfer,yes,fiber,545.1,0,West,0
CUST-01793,22,84.1,1,month-to-month,credit-card,yes,fiber,484.5,1,Quebec,1
CUST-01794,22,27.18,2,one-year,bank-transfer,yes,none,0.0,1,Atlantic,0
CUST-01795,28,69.57,2,two-year,electronic-check,yes,fiber,314.0,0,Ontario,0
CUST-01796,64,78.39,2,month-to-month,electronic-check,no,fiber,378.9,0,Quebec,1
CUST-01797,10,72.93,1,one-year,credit-card,yes,fiber,363.6,0,Ontario,0
CUST-01798,67,58.59,1,month-to-month,electronic-check,yes,fiber,336.6,1,Ontario,0
CUST-01799,44,52.37,0,month-to-month,bank-transfer,yes,dsl,70.4,0,Atlantic,0
CUST-01800,72,52.02,3,one-year,credit-card,yes,dsl,170.4,0,West,0
CUST-01801,3,71.21,3,one-year,credit-card,no,fiber,502.2,1,Ontario,1
CUST-01802,1,71.66,1,one-year,electronic-check,no,fiber,379.6,1,Ontario,0
CUST-01803,72,89.44,0,month-to-month,bank-transfer,yes,fiber,477.8,0,Quebec,0
CUST-01804,7,70.81,0,one-year,bank-transfer,no,fiber,412.1,0,Ontario,0
CUST-01805,13,38.96,3,one-year,credit-card,yes,dsl,242.0,0,Quebec,0
CUST-01806,14,57.96,1,one-year,electronic-check,no,dsl,123.1,2,Quebec,0
CUST-01807,42,91.35,0,month-to-month,electronic-check,yes,fiber,463.9,1,Ontario,1
CUST-01808,23,55.25,0,month-to-month,bank-transfer,no,dsl,200.2,0,Ontario,0
CUST-01809,15,68.4,1,month-to-month,mailed-check,no,fiber,555.8,1,Ontario,1
CUST-01810,72,53.8,1,month-to-month,credit-card,yes,dsl,237.5,0,Atlantic,0
CUST-01811,3,63.13,3,month-to-month,credit-card,yes,dsl,211.8,1,Ontario,1
CUST-01812,56,53.75,1,month-to-month,bank-transfer,no,dsl,65.1,2,Quebec,0
CUST-01813,27,57.09,1,one-year,electronic-check,yes,fiber,395.4,1,Ontario,0
CUST-01814,15,30.95,3,month-to-month,credit-card,yes,none,0.0,2,West,1
CUST-01815,17,72.32,0,two-year,bank-transfer,yes,fiber,370.1,2,Ontario,0
CUST-01816,22,78.62,1,month-to-month,credit-card,yes,fiber,441.3,1,Ontario,1
CUST-01817,14,66.88,0,one-year,bank-transfer,yes,fiber,460.5,0,West,0
CUST-01818,50,69.89,0,month-to-month,electronic-check,no,fiber,463.8,0,West,0
CUST-01819,20,57.47,0,month-to-month,mailed-check,no,dsl,297.2,2,Ontario,0
CUST-01820,45,48.84,0,one-year,bank-transfer,yes,dsl,231.1,0,Ontario,0
CUST-01821,17,56.04,1,two-year,electronic-check,no,dsl,85.6,1,Atlantic,0
CUST-01822,32,77.91,1,month-to-month,bank-transfer,yes,fiber,457.2,0,Ontario,0
CUST-01823,32,44.54,1,month-to-month,credit-card,yes,dsl,239.7,3,Ontario,1
CUST-01824,28,60.22,0,one-year,credit-card,yes,dsl,297.3,0,Quebec,1
CUST-01825,68,61.55,3,one-year,mailed-check,yes,fiber,426.9,0,Ontario,0
CUST-01826,72,61.76,3,month-to-month,credit-card,yes,fiber,427.7,1,West,0
CUST-01827,48,66.04,0,month-to-month,electronic-check,yes,fiber,531.7,1,West,0
CUST-01828,59,87.34,0,month-to-month,credit-card,yes,fiber,455.2,0,Quebec,1
CUST-01829,46,38.99,1,two-year,electronic-check,yes,dsl,54.1,2,Quebec,0
CUST-01830,19,52.13,0,month-to-month,credit-card,yes,dsl,35.9,0,Quebec,1
CUST-01831,25,56.72,3,month-to-month,mailed-check,yes,dsl,346.5,0,West,0
CUST-01832,3,85.26,0,two-year,electronic-check,yes,fiber,294.3,0,Ontario,1
CUST-01833,12,77.45,1,month-to-month,credit-card,no,dsl,175.8,1,Ontario,0
CUST-01834,7,52.57,0,month-to-month,electronic-check,no,dsl,265.1,0,West,0
CUST-01835,15,78.66,1,month-to-month,electronic-check,no,fiber,290.0,2,Ontario,0
CUST-01836,34,56.01,2,month-to-month,bank-transfer,no,dsl,98.1,1,Ontario,0
CUST-01837,18,71.94,0,month-to-month,credit-card,no,fiber,334.0,0,Ontario,1
CUST-01838,51,75.87,0,month-to-month,electronic-check,yes,fiber,593.1,1,West,0
CUST-01839,12,56.35,0,one-year,electronic-check,yes,fiber,611.5,3,Ontario,1
CUST-01840,43,72.5,2,one-year,bank-transfer,yes,fiber,377.6,0,West,0
CUST-01841,11,61.73,0,month-to-month,electronic-check,yes,dsl,239.3,3,West,1
CUST-01842,65,63.97,3,one-year,credit-card,yes,fiber,466.2,1,Quebec,0
CUST-01843,12,77.8,1,month-to-month,credit-card,yes,fiber,416.1,0,Ontario,0
CUST-01844,39,54.85,2,two-year,bank-transfer,yes,fiber,301.7,0,West,0
CUST-01845,15,73.98,0,month-to-month,credit-card,no,fiber,636.1,1,Ontario,0
CUST-01846,72,87.09,1,one-year,credit-card,yes,fiber,285.6,0,West,0
CUST-01847,72,70.7,1,month-to-month,bank-transfer,no,fiber,458.0,2,West,1
CUST-01848,38,46.73,1,one-year,credit-card,no,dsl,135.0,2,Ontario,0
CUST-01849,38,58.04,2,month-to-month,credit-card,no,fiber,525.7,2,West,1
CUST-01850,49,61.1,0,one-year,electronic-check,yes,dsl,261.9,0,Quebec,0
CUST-01851,43,82.74,1,month-to-month,bank-transfer,no,fiber,356.8,1,Quebec,0
CUST-01852,53,56.41,1,two-year,electronic-check,yes,dsl,122.8,1,Quebec,0
CUST-01853,12,52.13,0,month-to-month,bank-transfer,no,dsl,58.2,0,Quebec,0
CUST-01854,28,52.73,0,one-year,bank-transfer,yes,fiber,456.6,1,West,1
CUST-01855,16,74.3,0,two-year,credit-card,yes,fiber,500.4,1,West,0
CUST-01856,72,30.76,0,two-year,electronic-check,yes,none,0.0,1,Ontario,0
CUST-01857,9,66.37,1,month-to-month,credit-card,no,fiber,419.2,2,Quebec,0
CUST-01858,72,73.97,2,month-to-month,credit-card,no,dsl,352.2,0,West,0
CUST-01859,29,54.08,2,month-to-month,electronic-check,yes,fiber,519.6,2,West,1
CUST-01860,54,55.49,0,month-to-month,electronic-check,no,fiber,554.6,0,Quebec,0
CUST-01861,18,75.43,1,one-year,electronic-check,yes,fiber,249.4,2,Ontario,0
CUST-01862,8,52.95,1,two-year,credit-card,no,dsl,236.5,0,West,0
CUST-01863,72,67.55,1,two-year,credit-card,yes,fiber,461.4,0,Ontario,0
CUST-01864,41,59.86,0,month-to-month,bank-transfer,no,dsl,83.6,2,Ontario,0
CUST-01865,10,59.69,0,one-year,electronic-check,no,dsl,101.3,0,Quebec,0
CUST-01866,26,62.78,1,two-year,bank-transfer,yes,fiber,421.4,0,Ontario,0
CUST-01867,24,66.79,0,two-year,credit-card,yes,fiber,325.9,0,Ontario,0
CUST-01868,40,73.52,1,month-to-month,credit-card,yes,fiber,372.1,2,Ontario,1
CUST-01869,12,74.75,3,month-to-month,bank-transfer,no,fiber,400.8,0,West,0
CUST-01870,9,62.07,3,two-year,electronic-check,yes,dsl,238.7,0,Atlantic,0
CUST-01871,31,66.88,0,month-to-month,credit-card,no,fiber,379.9,1,Quebec,1
CUST-01872,13,76.64,0,month-to-month,credit-card,no,fiber,402.0,0,Ontario,1
CUST-01873,72,66.98,0,two-year,credit-card,yes,dsl,277.1,2,West,0
CUST-01874,51,57.49,3,two-year,credit-card,yes,dsl,40.0,0,Ontario,0
CUST-01875,49,55.92,3,two-year,bank-transfer,yes,dsl,209.3,0,Atlantic,0
CUST-01876,3,54.53,1,one-year,credit-card,yes,dsl,223.1,3,Quebec,0
CUST-01877,19,66.52,0,month-to-month,electronic-check,no,fiber,475.4,0,Ontario,0
CUST-01878,22,47.15,0,month-to-month,electronic-check,yes,dsl,147.4,1,Quebec,0
CUST-01879,11,69.87,0,month-to-month,mailed-check,no,fiber,349.5,0,Ontario,0
CUST-01880,43,77.73,0,one-year,mailed-check,yes,fiber,569.2,0,West,0
CUST-01881,39,63.66,0,month-to-month,credit-card,no,fiber,367.2,0,Ontario,0
CUST-01882,48,56.21,1,one-year,credit-card,yes,dsl,95.1,0,West,0
CUST-01883,58,54.99,1,month-to-month,bank-transfer,yes,dsl,191.7,0,West,0
CUST-01884,56,91.67,4,one-year,electronic-check,yes,fiber,377.2,0,West,0
CUST-01885,72,64.59,1,month-to-month,credit-card,no,dsl,279.3,2,West,0
CUST-01886,28,64.42,1,month-to-month,bank-transfer,yes,dsl,167.5,0,Ontario,0
CUST-01887,24,82.66,0,month-to-month,credit-card,yes,fiber,540.3,1,Quebec,1
CUST-01888,43,51.27,1,month-to-month,credit-card,no,dsl,228.1,1,West,0
CUST-01889,65,87.46,1,two-year,electronic-check,yes,fiber,407.0,1,Ontario,0
CUST-01890,6,39.67,1,month-to-month,electronic-check,yes,none,106.7,1,Ontario,1
CUST-01891,14,72.53,3,month-to-month,bank-transfer,yes,fiber,384.7,0,Ontario,0
CUST-01892,17,60.25,1,one-year,mailed-check,yes,fiber,412.8,0,Ontario,0
CUST-01893,30,68.78,0,month-to-month,credit-card,yes,fiber,485.0,0,West,0
CUST-01894,19,54.46,0,month-to-month,credit-card,yes,fiber,459.3,1,Quebec,0
CUST-01895,59,54.39,2,month-to-month,bank-transfer,yes,dsl,132.7,0,West,0
CUST-01896,33,66.95,0,month-to-month,electronic-check,yes,fiber,309.4,1,Atlantic,1
CUST-01897,26,68.82,5,one-year,bank-transfer,yes,fiber,438.4,2,Ontario,1
CUST-01898,39,58.45,2,month-to-month,credit-card,yes,fiber,378.2,1,West,0
CUST-01899,4,64.39,2,month-to-month,mailed-check,yes,dsl,192.5,0,Ontario,0
CUST-01900,38,63.22,2,month-to-month,credit-card,yes,dsl,154.2,1,Ontario,1
CUST-01901,13,90.74,1,one-year,bank-transfer,yes,fiber,379.0,0,Ontario,1
CUST-01902,52,90.45,5,month-to-month,electronic-check,no,fiber,417.2,1,Ontario,0
CUST-01903,5,74.64,1,two-year,mailed-check,yes,fiber,433.8,1,Ontario,0
CUST-01904,41,67.75,1,month-to-month,electronic-check,no,dsl,249.1,1,Quebec,0
CUST-01905,13,59.74,1,one-year,mailed-check,yes,dsl,226.0,1,Ontario,0
CUST-01906,66,52.51,1,month-to-month,credit-card,yes,dsl,368.0,1,Ontario,0
CUST-01907,6,54.08,0,month-to-month,electronic-check,no,dsl,202.0,0,West,0
CUST-01908,29,79.71,1,month-to-month,electronic-check,yes,fiber,382.8,0,Ontario,0
CUST-01909,47,99.92,1,one-year,bank-transfer,no,dsl,175.9,0,West,0
CUST-01910,36,85.25,1,two-year,bank-transfer,yes,fiber,488.3,0,Atlantic,0
CUST-01911,36,75.59,5,month-to-month,mailed-check,yes,fiber,525.3,0,West,1
CUST-01912,9,78.08,1,month-to-month,credit-card,yes,fiber,554.0,0,Quebec,0
CUST-01913,8,77.99,2,two-year,bank-transfer,no,fiber,353.6,4,West,0
CUST-01914,35,37.05,1,month-to-month,electronic-check,yes,none,120.9,0,West,1
CUST-01915,31,80.94,2,month-to-month,mailed-check,yes,fiber,436.1,0,Atlantic,1
CUST-01916,11,55.37,1,month-to-month,mailed-check,no,dsl,111.2,0,Atlantic,0
CUST-01917,11,46.38,2,one-year,mailed-check,yes,dsl,172.7,0,Quebec,0
CUST-01918,26,62.06,1,one-year,credit-card,yes,dsl,292.9,2,Quebec,0
CUST-01919,21,44.46,2,one-year,mailed-check,yes,none,50.9,2,West,0
CUST-01920,72,71.47,0,two-year,bank-transfer,yes,fiber,337.0,0,Ontario,0
CUST-01921,69,76.25,1,month-to-month,electronic-check,yes,fiber,337.6,2,Quebec,1
CUST-01922,50,83.09,0,month-to-month,bank-transfer,yes,fiber,335.3,0,West,0
CUST-01923,72,72.46,1,month-to-month,electronic-check,no,fiber,377.8,2,West,1
CUST-01924,16,52.31,2,month-to-month,bank-transfer,yes,dsl,196.6,1,Ontario,1
CUST-01925,18,65.55,1,month-to-month,electronic-check,yes,fiber,344.3,2,Ontario,1
CUST-01926,62,70.34,3,month-to-month,credit-card,yes,fiber,403.6,2,Ontario,1
CUST-01927,29,89.12,2,month-to-month,credit-card,yes,fiber,559.2,1,Quebec,0
CUST-01928,30,70.92,1,one-year,bank-transfer,yes,fiber,577.5,0,Atlantic,0
CUST-01929,10,60.77,2,month-to-month,credit-card,yes,dsl,321.8,1,West,1
CUST-01930,60,69.59,1,month-to-month,electronic-check,no,fiber,287.4,1,Ontario,0
CUST-01931,43,52.69,3,one-year,credit-card,yes,dsl,332.3,0,Ontario,0
CUST-01932,23,47.77,1,one-year,bank-transfer,no,dsl,197.8,0,West,0
CUST-01933,19,58.05,2,one-year,credit-card,no,dsl,196.6,1,West,0
CUST-01934,67,67.57,3,two-year,credit-card,yes,fiber,527.5,1,Quebec,0
CUST-01935,16,70.37,1,one-year,electronic-check,no,dsl,249.8,0,Ontario,0
CUST-01936,7,71.87,3,month-to-month,credit-card,no,fiber,281.2,0,Ontario,1
CUST-01937,70,72.53,2,month-to-month,credit-card,yes,fiber,387.9,0,West,0
CUST-01938,71,55.11,0,one-year,credit-card,yes,dsl,158.9,2,Quebec,0
CUST-01939,16,60.9,0,month-to-month,credit-card,yes,dsl,76.9,0,Ontario,1
CUST-01940,72,88.65,1,month-to-month,electronic-check,yes,fiber,524.8,1,Atlantic,0
CUST-01941,26,46.08,0,month-to-month,credit-card,no,dsl,312.3,0,West,0
CUST-01942,17,75.92,3,month-to-month,bank-transfer,yes,fiber,439.1,0,Atlantic,1
CUST-01943,42,40.53,3,month-to-month,electronic-check,yes,dsl,215.4,1,Quebec,0
CUST-01944,9,50.84,3,month-to-month,bank-transfer,yes,none,11.0,1,Quebec,0
CUST-01945,12,55.86,0,two-year,bank-transfer,no,dsl,198.4,0,Atlantic,0
CUST-01946,35,41.3,1,two-year,credit-card,yes,dsl,285.0,1,Atlantic,0
CUST-01947,31,43.6,0,month-to-month,mailed-check,yes,dsl,39.9,0,Atlantic,0
CUST-01948,54,65.55,1,two-year,bank-transfer,yes,dsl,231.3,0,West,1
CUST-01949,10,39.52,3,month-to-month,credit-card,no,dsl,191.0,1,Quebec,0
CUST-01950,72,59.92,0,two-year,mailed-check,yes,dsl,129.4,1,Ontario,0
CUST-01951,20,68.5,0,two-year,electronic-check,yes,fiber,397.2,0,Ontario,0
CUST-01952,30,54.96,1,month-to-month,electronic-check,yes,dsl,345.8,0,Atlantic,0
CUST-01953,20,65.92,1,one-year,mailed-check,yes,fiber,327.2,0,Ontario,0
CUST-01954,8,28.0,1,two-year,credit-card,yes,none,0.0,0,West,0
CUST-01955,28,67.88,1,two-year,electronic-check,no,fiber,578.5,0,Atlantic,0
CUST-01956,46,79.01,1,two-year,electronic-check,no,fiber,332.0,1,Atlantic,0
CUST-01957,24,53.93,0,month-to-month,bank-transfer,yes,dsl,151.2,1,Atlantic,0
CUST-01958,14,77.42,0,month-to-month,credit-card,no,fiber,443.6,0,Quebec,1
CUST-01959,55,70.46,3,two-year,credit-card,yes,fiber,475.1,1,Quebec,0
CUST-01960,57,63.42,1,one-year,mailed-check,yes,dsl,183.2,1,Atlantic,0
CUST-01961,23,77.36,2,one-year,credit-card,yes,fiber,363.9,1,Ontario,0
CUST-01962,37,67.32,0,month-to-month,credit-card,yes,fiber,478.0,0,Ontario,1
CUST-01963,55,62.99,1,one-year,electronic-check,yes,fiber,431.4,0,Atlantic,0
CUST-01964,46,83.03,0,month-to-month,electronic-check,yes,fiber,493.4,1,West,0
CUST-01965,36,64.46,1,one-year,credit-card,yes,fiber,518.5,0,Quebec,0
CUST-01966,44,78.26,2,month-to-month,electronic-check,no,fiber,313.7,0,Ontario,0
CUST-01967,39,73.33,1,one-year,bank-transfer,yes,fiber,527.8,0,Quebec,0
CUST-01968,29,68.14,2,two-year,electronic-check,yes,fiber,418.4,0,Atlantic,0
CUST-01969,10,77.51,3,month-to-month,credit-card,yes,fiber,510.1,2,Quebec,1
CUST-01970,12,71.36,0,month-to-month,credit-card,no,dsl,232.0,2,Ontario,0
CUST-01971,40,63.57,3,month-to-month,electronic-check,yes,dsl,347.6,1,Quebec,1
CUST-01972,19,74.36,0,two-year,credit-card,yes,fiber,440.5,0,West,0
CUST-01973,39,90.03,4,one-year,bank-transfer,no,fiber,405.7,3,Atlantic,0
CUST-01974,9,39.42,2,month-to-month,credit-card,yes,dsl,146.4,0,Ontario,0
CUST-01975,15,45.32,1,month-to-month,electronic-check,no,dsl,101.8,0,Quebec,0
CUST-01976,24,68.12,0,month-to-month,mailed-check,yes,fiber,508.7,0,Ontario,0
CUST-01977,2,87.9,1,month-to-month,electronic-check,no,fiber,346.4,0,Quebec,0
CUST-01978,13,82.9,2,two-year,mailed-check,yes,fiber,507.9,1,Ontario,0
CUST-01979,17,38.98,2,one-year,mailed-check,no,dsl,171.0,0,Quebec,0
CUST-01980,32,33.42,2,month-to-month,bank-transfer,yes,none,0.0,0,Quebec,0
CUST-01981,23,24.1,1,two-year,bank-transfer,yes,none,138.5,0,Ontario,0
CUST-01982,34,72.58,1,month-to-month,mailed-check,no,fiber,153.1,1,Ontario,1
CUST-01983,30,82.47,0,two-year,mailed-check,yes,fiber,433.1,0,Ontario,0
CUST-01984,22,83.24,1,month-to-month,mailed-check,yes,fiber,459.9,0,Ontario,1
CUST-01985,17,75.81,2,one-year,electronic-check,yes,fiber,244.0,0,West,0
CUST-01986,30,68.54,3,two-year,credit-card,yes,fiber,477.5,0,Ontario,0
CUST-01987,65,56.0,0,month-to-month,mailed-check,yes,dsl,133.1,1,Ontario,0
CUST-01988,17,80.17,0,one-year,mailed-check,yes,fiber,418.9,0,Atlantic,0
CUST-01989,72,62.65,3,two-year,electronic-check,yes,none,126.2,0,Ontario,0
CUST-01990,31,60.56,2,month-to-month,electronic-check,yes,fiber,452.1,0,West,1
CUST-01991,52,89.68,0,month-to-month,bank-transfer,no,fiber,410.2,2,Quebec,0
CUST-01992,37,59.56,2,one-year,mailed-check,yes,dsl,175.5,1,West,0
CUST-01993,41,65.61,2,month-to-month,credit-card,yes,dsl,341.0,0,Quebec,0
CUST-01994,13,74.94,0,month-to-month,electronic-check,yes,fiber,474.4,0,Ontario,1
CUST-01995,19,71.74,1,month-to-month,credit-card,yes,dsl,114.9,2,West,0
CUST-01996,6,76.46,0,one-year,bank-transfer,yes,fiber,398.5,1,West,0
CUST-01997,24,66.19,3,month-to-month,credit-card,yes,fiber,338.8,0,Ontario,0
CUST-01998,44,77.73,2,month-to-month,bank-transfer,yes,fiber,401.6,0,West,0
CUST-01999,24,84.83,0,two-year,credit-card,no,fiber,576.7,0,Quebec,0
CUST-02000,54,57.0,2,month-to-month,mailed-check,yes,dsl,175.9,0,West,0
CUST-02001,21,51.22,3,two-year,bank-transfer,yes,fiber,326.4,1,West,0
CUST-02002,16,55.79,0,month-to-month,mailed-check,yes,dsl,226.6,0,Ontario,0
CUST-02003,19,58.03,1,two-year,credit-card,yes,dsl,156.6,0,West,0
CUST-02004,47,72.53,1,one-year,credit-card,no,fiber,487.7,0,Atlantic,0
CUST-02005,72,67.8,2,month-to-month,electronic-check,no,fiber,419.4,0,West,0
CUST-02006,72,86.89,1,two-year,electronic-check,no,fiber,562.8,0,Ontario,0
CUST-02007,44,32.08,1,month-to-month,bank-transfer,yes,dsl,112.6,0,West,0
CUST-02008,52,57.99,1,month-to-month,electronic-check,yes,dsl,91.0,0,West,0
CUST-02009,7,58.13,1,month-to-month,electronic-check,no,dsl,269.7,0,Ontario,1
CUST-02010,9,95.0,1,one-year,bank-transfer,no,fiber,269.7,2,West,1
CUST-02011,14,72.85,3,month-to-month,mailed-check,yes,fiber,425.4,1,Quebec,1
CUST-02012,68,61.68,2,month-to-month,electronic-check,yes,dsl,258.1,1,West,0
CUST-02013,67,74.31,1,month-to-month,electronic-check,yes,fiber,253.5,0,West,0
CUST-02014,72,57.99,0,month-to-month,bank-transfer,yes,dsl,195.5,1,Ontario,0
CUST-02015,13,91.51,1,month-to-month,credit-card,yes,fiber,312.8,0,Atlantic,0
CUST-02016,26,61.33,1,month-to-month,credit-card,yes,fiber,283.2,2,Quebec,0
CUST-02017,5,65.99,0,month-to-month,electronic-check,no,fiber,349.4,2,Quebec,0
CUST-02018,8,80.92,0,month-to-month,electronic-check,yes,fiber,424.4,2,Ontario,0
CUST-02019,22,59.7,3,one-year,bank-transfer,no,dsl,130.0,1,Ontario,0
CUST-02020,14,70.03,1,month-to-month,electronic-check,yes,fiber,534.1,2,West,1
CUST-02021,14,37.26,1,one-year,credit-card,yes,none,19.0,0,Quebec,0
CUST-02022,17,66.6,1,month-to-month,credit-card,no,dsl,148.4,0,Atlantic,1
CUST-02023,72,62.09,2,month-to-month,mailed-check,yes,dsl,78.7,0,Atlantic,0
CUST-02024,59,49.51,1,month-to-month,bank-transfer,yes,dsl,209.0,0,West,0
CUST-02025,12,59.5,2,month-to-month,credit-card,yes,dsl,365.0,2,Ontario,1
CUST-02026,58,56.48,2,month-to-month,bank-transfer,yes,dsl,130.3,0,West,0
CUST-02027,15,77.94,0,two-year,bank-transfer,no,fiber,390.2,3,Ontario,0
CUST-02028,7,69.63,2,month-to-month,electronic-check,no,fiber,349.8,1,West,1
CUST-02029,17,44.31,0,month-to-month,mailed-check,no,dsl,290.7,0,Quebec,0
CUST-02030,35,80.06,0,one-year,bank-transfer,yes,fiber,518.8,1,Atlantic,0
CUST-02031,13,78.76,0,month-to-month,bank-transfer,no,fiber,402.1,0,Ontario,0
CUST-02032,43,71.86,0,month-to-month,bank-transfer,yes,dsl,139.1,2,Ontario,0
CUST-02033,18,59.18,1,month-to-month,bank-transfer,yes,fiber,359.8,0,Atlantic,0
CUST-02034,37,56.26,1,month-to-month,credit-card,no,dsl,165.4,0,Quebec,1
CUST-02035,12,54.58,2,month-to-month,credit-card,yes,dsl,276.7,1,West,1
CUST-02036,28,68.84,0,one-year,electronic-check,yes,fiber,443.5,0,Atlantic,0
CUST-02037,14,40.82,1,two-year,bank-transfer,no,dsl,299.5,0,Quebec,0
CUST-02038,23,61.8,1,month-to-month,bank-transfer,yes,fiber,378.8,0,Quebec,0
CUST-02039,72,59.84,1,one-year,credit-card,yes,dsl,0.0,0,Quebec,0
CUST-02040,20,51.75,2,one-year,electronic-check,yes,dsl,411.5,1,West,1
CUST-02041,9,64.32,4,month-to-month,credit-card,no,fiber,458.2,0,Atlantic,1
CUST-02042,30,88.02,0,one-year,bank-transfer,yes,fiber,506.2,0,Ontario,0
CUST-02043,30,97.92,0,one-year,electronic-check,yes,fiber,373.1,1,West,1
CUST-02044,30,72.41,1,two-year,bank-transfer,yes,fiber,324.2,0,Ontario,0
CUST-02045,41,57.23,2,two-year,mailed-check,yes,fiber,453.2,2,Quebec,0
CUST-02046,19,42.16,1,month-to-month,credit-card,yes,none,0.0,0,West,1
CUST-02047,44,51.1,1,month-to-month,electronic-check,no,fiber,417.3,1,West,0
CUST-02048,27,42.82,2,month-to-month,mailed-check,no,dsl,276.9,2,Quebec,0
CUST-02049,9,77.34,2,month-to-month,bank-transfer,no,fiber,478.1,2,Ontario,0
CUST-02050,49,23.47,3,month-to-month,electronic-check,no,none,33.7,0,Ontario,1
CUST-02051,32,69.89,1,two-year,bank-transfer,yes,fiber,588.2,2,Ontario,0
CUST-02052,43,57.42,1,month-to-month,electronic-check,yes,fiber,471.9,0,Ontario,0
CUST-02053,10,57.59,1,month-to-month,mailed-check,yes,dsl,28.1,1,West,1
CUST-02054,51,84.79,0,two-year,electronic-check,yes,fiber,427.3,0,Ontario,0
CUST-02055,72,50.57,1,month-to-month,mailed-check,yes,dsl,353.7,0,Ontario,0
